Origin,OriginCode,Destination,DestinationCode,Country,FLight_Path,Flight_Time,Departure Date,Return Date,Duration,Stops,Flight_Name,Img_URL,Price
Karachi,KHI,Montreal,YUL,Pakistan - Canada,KHI-YUL,10:30pm - 6:17pm,5/10/2023,5/19/2023,28h 47m (2 stops),2h 15m in Dubai (DXB) � 8h 55m in Toronto (YYZ),Air Canada � Air Canada 7573 operated by Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$1,841 "
Karachi,KHI,Calgary,YYC,Pakistan - Canada,KHI-YYC,4:00am - 11:33pm,5/10/2023,5/19/2023,30h 33m (2 stops),3h 25m in Doha (DOH) � 5h in Los Angeles (LAX),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,691 "
Karachi,KHI,Calgary,YYC,Pakistan - Canada,KHI-YYC,4:00am - 3:10pm,5/10/2023,5/19/2023,46h 10m (2 stops),3h 5m in Doha (DOH) � 24h in Seattle (SEA),Multiple airlines � Alaska Airlines 3339 operated by SKYWEST AIRLINES AS ALASKASKYWEST,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,720 "
Karachi,KHI,Calgary,YYC,Pakistan - Canada,KHI-YYC,2:45am - 8:51pm,5/10/2023,5/19/2023,53h 6m (2 stops),23h 5m in Dubai (DXB) � 8h 35m in New York (JFK),Emirates � Emirates 4653 operated by WestJet,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EK_sq.svg,"$1,755 "
Karachi,KHI,Edmonton,YEG,Pakistan - Canada,KHI-YEG,5:55am - 2:51pm,5/10/2023,5/19/2023,43h 56m (2 stops),4h 25m in Istanbul (IST) � 19h 45m in Seattle (SEA),Multiple airlines � Alaska Airlines 2542 operated by HORIZON AIR AS ALASKAHORIZON,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,831 "
Karachi,KHI,Edmonton,YEG,Pakistan - Canada,KHI-YEG,2:45am - 3:45pm,5/10/2023,5/19/2023,48h 0m (2 stops),5h 10m in Dubai (DXB) � 21h 15m in Los Angeles (LAX),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,909 "
Karachi,KHI,Edmonton,YEG,Pakistan - Canada,KHI-YEG,4:00am - 2:51pm,5/10/2023,5/19/2023,45h 51m (2 stops),3h 5m in Doha (DOH) � 23h 30m in Seattle (SEA),Multiple airlines � Alaska Airlines 2542 operated by HORIZON AIR AS ALASKAHORIZON,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,061 "
Karachi,KHI,Halifax,YHZ,Pakistan - Canada,KHI-YHZ,10:30pm - 4:25pm,5/10/2023,5/19/2023,25h 55m (2 stops),2h 15m in Dubai (DXB) � 5h 15m in Toronto (YYZ),Air Canada � Air Canada 7573 operated by Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$2,031 "
Karachi,KHI,Halifax,YHZ,Pakistan - Canada,KHI-YHZ,10:30pm - 4:25pm,5/10/2023,5/19/2023,25h 55m (2 stops),2h 15m in Dubai (DXB) � 5h 15m in Toronto (YYZ),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,031 "
Karachi,KHI,Halifax,YHZ,Pakistan - Canada,KHI-YHZ,10:30pm - 7:15pm,5/10/2023,5/19/2023,28h 45m (2 stops),2h 15m in Dubai (DXB) � 8h 5m in Toronto (YYZ),Air Canada � Air Canada 7573 operated by Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$2,031 "
Karachi,KHI,Quebec City,YQB,Pakistan - Canada,KHI-YQB,11:55pm - 9:55pm,5/10/2023,5/19/2023,55h 0m (2 stops),23h 30m in Dubai (DXB) � 14h 45m in Paris (CDG),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,351 "
Karachi,KHI,Quebec City,YQB,Pakistan - Canada,KHI-YQB,10:30pm - 10:51pm,5/10/2023,5/19/2023,33h 21m (2 stops),2h 15m in Dubai (DXB) � 13h 20m in Toronto (YYZ),"Air Canada � Air Canada 7573 operated by Emirates, Air Canada 1958 operated by AIR CANADA ROUGE",https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$1,941 "
Karachi,KHI,Quebec City,YQB,Pakistan - Canada,KHI-YQB,4:35pm - 10:51pm,5/10/2023,5/19/2023,39h 16m (2 stops),8h 10m in Dubai (DXB) � 13h 20m in Toronto (YYZ),Multiple airlines � Air Canada 1958 operated by AIR CANADA ROUGE,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,951 "
Karachi,KHI,Winnipeg,YWG,Pakistan - Canada,KHI-YWG,2:45am - 4:00pm,5/10/2023,5/19/2023,47h 15m (2 stops),5h 10m in Dubai (DXB) � 20h 15m in Los Angeles (LAX),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,855 "
Karachi,KHI,Winnipeg,YWG,Pakistan - Canada,KHI-YWG,4:00am - 7:31pm,5/10/2023,5/19/2023,25h 31m (2 stops),3h 50m in Abu Dhabi (AUH) � 3h in Toronto (YYZ),Etihad Airways � Etihad Airways 3423 operated by Air Canada,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EY_sq.svg,"$1,968 "
Karachi,KHI,Winnipeg,YWG,Pakistan - Canada,KHI-YWG,10:30pm - 11:40am,5/10/2023,5/19/2023,23h 10m (2 stops),2h 15m in Dubai (DXB) � 1h 55m in Toronto (YYZ),Air Canada � Air Canada 7573 operated by Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$2,022 "
Karachi,KHI,Riyadh,RUH,Pakistan - Saudi Arabia,KHI-RUH,6:40am - 3:00pm,5/10/2023,5/19/2023,10h 20m (1 stop),6h 20m in Manama (BAH),Gulf Air,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/GF_sq.svg,$354 
Karachi,KHI,Riyadh,RUH,Pakistan - Saudi Arabia,KHI-RUH,6:40am - 5:00pm,5/10/2023,5/19/2023,12h 20m (1 stop),8h 20m in Manama (BAH),Gulf Air,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/GF_sq.svg,$354 
Karachi,KHI,Riyadh,RUH,Pakistan - Saudi Arabia,KHI-RUH,6:40am - 9:35pm,5/10/2023,5/19/2023,16h 55m (1 stop),12h 50m in Manama (BAH),Gulf Air,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/GF_sq.svg,$354 
Karachi,KHI,Jeddah,JED,Pakistan - Saudi Arabia,KHI-JED,4:00am - 11:05am,5/10/2023,5/19/2023,9h 5m (1 stop),4h 10m in Abu Dhabi (AUH),Etihad Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EY_sq.svg,$349 
Karachi,KHI,Jeddah,JED,Pakistan - Saudi Arabia,KHI-JED,4:00am - 4:10pm,5/10/2023,5/19/2023,14h 10m (1 stop),9h 15m in Abu Dhabi (AUH),Etihad Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EY_sq.svg,$349 
Karachi,KHI,Jeddah,JED,Pakistan - Saudi Arabia,KHI-JED,6:40pm - 4:10pm,5/10/2023,5/19/2023,23h 30m (1 stop),18h 35m in Abu Dhabi (AUH),Etihad Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EY_sq.svg,$349 
Karachi,KHI,London,LHR,Pakistan - United Kingdom,KHI-LHR,6:40pm - 6:45pm,5/10/2023,5/19/2023,28h 5m (1 stop),18h 35m in Abu Dhabi (AUH),Etihad Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EY_sq.svg,$827 
Karachi,KHI,London,LHR,Pakistan - United Kingdom,KHI-LHR,5:55am - 4:45pm,5/10/2023,5/19/2023,14h 50m (1 stop),5h 5m in Istanbul (IST),Turkish Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/TK_sq.svg,$857 
Karachi,KHI,London,LHR,Pakistan - United Kingdom,KHI-LHR,10:30am - 6:00pm,5/10/2023,5/19/2023,11h 30m (1 stop),1h 25m in Doha (DOH),Qatar Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/QR_sq.svg,$859 
Karachi,KHI,Manchester,MAN,Pakistan - United Kingdom,KHI-MAN,6:40pm - 6:55am,5/10/2023,5/19/2023,16h 15m (1 stop),6h 25m in Abu Dhabi (AUH),Etihad Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EY_sq.svg,$769 
Karachi,KHI,Manchester,MAN,Pakistan - United Kingdom,KHI-MAN,4:00am - 6:55am,5/10/2023,5/19/2023,30h 55m (1 stop),21h 5m in Abu Dhabi (AUH),Etihad Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EY_sq.svg,$769 
Karachi,KHI,Manchester,MAN,Pakistan - United Kingdom,KHI-MAN,6:40am - 7:15am,5/10/2023,5/19/2023,28h 35m (1 stop),18h 45m in Manama (BAH),Gulf Air,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/GF_sq.svg,$834 
Karachi,KHI,New York,JFK,Pakistan - United States,KHI-JFK,5:55am - 11:20am,5/10/2023,5/19/2023,38h 25m (1 stop),21h 50m in Istanbul (IST),Turkish Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/TK_sq.svg,"$1,249 "
Karachi,KHI,New York,JFK,Pakistan - United States,KHI-JFK,5:55am - 5:50pm,5/10/2023,5/19/2023,20h 55m (1 stop),4h 20m in Istanbul (IST),Turkish Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/TK_sq.svg,"$1,311 "
Karachi,KHI,New York,JFK,Pakistan - United States,KHI-JFK,4:00am - 12:40pm,5/10/2023,5/19/2023,41h 40m (2 stops),21h 20m in Abu Dhabi (AUH) � 2h 45m in Paris (CDG),Multiple airlines � Air France 3803 operated by Etihad Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,363 "
Lahore,LHE,Toronto,YYZ,Pakistan - Canada,LHE-YYZ,9:00am - 8:05am,5/10/2023,5/19/2023,32h 5m (1 stop),14h 45m in Dubai (DXB),Air Canada � Air Canada 7579 operated by Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$1,854 "
Lahore,LHE,Toronto,YYZ,Pakistan - Canada,LHE-YYZ,3:30am - 8:05am,5/10/2023,5/19/2023,37h 35m (1 stop),20h 20m in Dubai (DXB),Air Canada � Air Canada 7617 operated by Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$1,854 "
Lahore,LHE,Toronto,YYZ,Pakistan - Canada,LHE-YYZ,4:50am - 2:55pm,5/10/2023,5/19/2023,19h 5m (1 stop),1h 45m in Abu Dhabi (AUH),Etihad Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EY_sq.svg,"$1,965 "
Lahore,LHE,Vancouver,YVR,Pakistan - Canada,LHE-YVR,9:00am - 11:59pm,5/10/2023,5/19/2023,50h 59m (2 stops),14h 45m in Dubai (DXB) � 13h 55m in Toronto (YYZ),Air Canada � Air Canada 7579 operated by Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$2,041 "
Lahore,LHE,Vancouver,YVR,Pakistan - Canada,LHE-YVR,9:00am - 6:06pm,5/10/2023,5/19/2023,45h 6m (2 stops),14h 45m in Dubai (DXB) � 8h 5m in Toronto (YYZ),Air Canada � Air Canada 7579 operated by Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$2,051 "
Lahore,LHE,Vancouver,YVR,Pakistan - Canada,LHE-YVR,3:30am - 6:06pm,5/10/2023,5/19/2023,50h 36m (2 stops),20h 20m in Dubai (DXB) � 8h 5m in Toronto (YYZ),Air Canada � Air Canada 7617 operated by Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$2,051 "
Lahore,LHE,Montreal,YUL,Pakistan - Canada,LHE-YUL,9:00am - 3:10pm,5/10/2023,5/19/2023,39h 10m (2 stops),14h in Dubai (DXB) � 6h 40m in Z�rich (ZRH),Multiple airlines � Swiss International Air Lines 86 operated by Edelweiss Air,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,272 "
Lahore,LHE,Montreal,YUL,Pakistan - Canada,LHE-YUL,9:00am - 11:45am,5/10/2023,5/19/2023,35h 45m (2 stops),13h 35m in Dubai (DXB) � 4h 10m in Frankfurt (FRA),Multiple airlines � Lufthansa 6794 operated by Air Canada,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,676 "
Lahore,LHE,Montreal,YUL,Pakistan - Canada,LHE-YUL,9:00am - 4:05pm,5/10/2023,5/19/2023,40h 5m (2 stops),13h 35m in Dubai (DXB) � 8h 35m in Frankfurt (FRA),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,676 "
Lahore,LHE,Edmonton,YEG,Pakistan - Canada,LHE-YEG,12:15am - 3:20pm,5/10/2023,5/19/2023,50h 5m (3 stops),23h 15m in Muscat (MCT) � 1h 25m in Kuwait City (KWI) � 4h 45m in Amsterdam (AMS),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,935 "
Lahore,LHE,Edmonton,YEG,Pakistan - Canada,LHE-YEG,3:30am - 3:45pm,5/10/2023,5/19/2023,47h 15m (2 stops),3h 15m in Dubai (DXB) � 21h 15m in Los Angeles (LAX),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,065 "
Lahore,LHE,Edmonton,YEG,Pakistan - Canada,LHE-YEG,5:45am - 2:51pm,5/10/2023,5/19/2023,44h 6m (2 stops),4h 10m in Istanbul (IST) � 19h 45m in Seattle (SEA),Multiple airlines � Alaska Airlines 2542 operated by HORIZON AIR AS ALASKAHORIZON,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,148 "
Lahore,LHE,Ottawa,YOW,Pakistan - Canada,LHE-YOW,9:00am - 11:13am,5/10/2023,5/19/2023,35h 13m (2 stops),14h 45m in Dubai (DXB) � 2h 5m in Toronto (YYZ),Air Canada � Air Canada 7579 operated by Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$1,931 "
Lahore,LHE,Ottawa,YOW,Pakistan - Canada,LHE-YOW,9:00am - 1:13pm,5/10/2023,5/19/2023,37h 13m (2 stops),14h 45m in Dubai (DXB) � 4h 5m in Toronto (YYZ),Air Canada � Air Canada 7579 operated by Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$1,931 "
Lahore,LHE,Ottawa,YOW,Pakistan - Canada,LHE-YOW,9:00am - 4:13pm,5/10/2023,5/19/2023,40h 13m (2 stops),14h 45m in Dubai (DXB) � 7h 5m in Toronto (YYZ),Air Canada � Air Canada 7579 operated by Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$1,931 "
Lahore,LHE,Halifax,YHZ,Pakistan - Canada,LHE-YHZ,9:00am - 4:25pm,5/10/2023,5/19/2023,39h 25m (2 stops),14h 45m in Dubai (DXB) � 5h 15m in Toronto (YYZ),Air Canada � Air Canada 7579 operated by Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$2,081 "
Lahore,LHE,Halifax,YHZ,Pakistan - Canada,LHE-YHZ,9:00am - 4:25pm,5/10/2023,5/19/2023,39h 25m (2 stops),14h 45m in Dubai (DXB) � 5h 15m in Toronto (YYZ),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,081 "
Lahore,LHE,Halifax,YHZ,Pakistan - Canada,LHE-YHZ,9:00am - 7:15pm,5/10/2023,5/19/2023,42h 15m (2 stops),14h 45m in Dubai (DXB) � 8h 5m in Toronto (YYZ),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,081 "
Lahore,LHE,Quebec City,YQB,Pakistan - Canada,LHE-YQB,9:00am - 4:56pm,5/10/2023,5/19/2023,40h 56m (2 stops),14h 45m in Dubai (DXB) � 7h 25m in Toronto (YYZ),Multiple airlines � Air Canada 1952 operated by AIR CANADA ROUGE,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,091 "
Lahore,LHE,Quebec City,YQB,Pakistan - Canada,LHE-YQB,9:00am - 4:56pm,5/10/2023,5/19/2023,40h 56m (2 stops),14h 45m in Dubai (DXB) � 7h 25m in Toronto (YYZ),"Air Canada � Air Canada 7579 operated by Emirates, Air Canada 1952 operated by AIR CANADA ROUGE",https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$2,091 "
Lahore,LHE,Quebec City,YQB,Pakistan - Canada,LHE-YQB,9:00am - 8:21pm,5/10/2023,5/19/2023,44h 21m (2 stops),14h 45m in Dubai (DXB) � 10h 50m in Toronto (YYZ),"Air Canada � Air Canada 7579 operated by Emirates, Air Canada 1954 operated by AIR CANADA ROUGE",https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$2,091 "
Lahore,LHE,Winnipeg,YWG,Pakistan - Canada,LHE-YWG,3:30am - 4:00pm,5/10/2023,5/19/2023,46h 30m (2 stops),3h 15m in Dubai (DXB) � 20h 15m in Los Angeles (LAX),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,012 "
Lahore,LHE,Winnipeg,YWG,Pakistan - Canada,LHE-YWG,9:00am - 11:40am,5/10/2023,5/19/2023,36h 40m (2 stops),14h 45m in Dubai (DXB) � 1h 55m in Toronto (YYZ),Air Canada � Air Canada 7579 operated by Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$2,022 "
Lahore,LHE,Winnipeg,YWG,Pakistan - Canada,LHE-YWG,3:30am - 11:40am,5/10/2023,5/19/2023,42h 10m (2 stops),20h 20m in Dubai (DXB) � 1h 55m in Toronto (YYZ),Air Canada � Air Canada 7617 operated by Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$2,022 "
Lahore,LHE,Riyadh,RUH,Pakistan - Saudi Arabia,LHE-RUH,2:35am - 9:50am,5/10/2023,5/19/2023,9h 15m (1 stop),2h 15m in Jeddah (JED),Saudi Arabian Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/SV_sq.svg,$405 
Lahore,LHE,Riyadh,RUH,Pakistan - Saudi Arabia,LHE-RUH,2:35am - 10:50am,5/10/2023,5/19/2023,10h 15m (1 stop),3h 15m in Jeddah (JED),Saudi Arabian Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/SV_sq.svg,$405 
Lahore,LHE,Riyadh,RUH,Pakistan - Saudi Arabia,LHE-RUH,2:35am - 11:50am,5/10/2023,5/19/2023,11h 15m (1 stop),4h 15m in Jeddah (JED),Saudi Arabian Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/SV_sq.svg,$405 
Lahore,LHE,Jeddah,JED,Pakistan - Saudi Arabia,LHE-JED,4:25am - 1:25pm,5/10/2023,5/19/2023,11h 0m (1 stop),4h 40m in Riyadh (RUH),flynas,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/XY_sq.svg,$489 
Lahore,LHE,Jeddah,JED,Pakistan - Saudi Arabia,LHE-JED,10:00pm - 3:55am,5/10/2023,5/19/2023,7h 55m (1 stop),1h 35m in Manama (BAH),Gulf Air,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/GF_sq.svg,$492 
Lahore,LHE,Jeddah,JED,Pakistan - Saudi Arabia,LHE-JED,10:00pm - 8:30pm,5/10/2023,5/19/2023,24h 30m (1 stop),18h 10m in Manama (BAH),Gulf Air,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/GF_sq.svg,$492 
Lahore,LHE,Dammam,DMM,Pakistan - Saudi Arabia,LHE-DMM,2:35am - 11:10am,5/10/2023,5/19/2023,10h 35m (1 stop),3h 15m in Jeddah (JED),Saudi Arabian Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/SV_sq.svg,$409 
Lahore,LHE,Dammam,DMM,Pakistan - Saudi Arabia,LHE-DMM,2:35am - 1:10pm,5/10/2023,5/19/2023,12h 35m (1 stop),5h 15m in Jeddah (JED),Saudi Arabian Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/SV_sq.svg,$409 
Lahore,LHE,Dammam,DMM,Pakistan - Saudi Arabia,LHE-DMM,2:35am - 3:00pm,5/10/2023,5/19/2023,14h 25m (1 stop),7h 15m in Jeddah (JED),Saudi Arabian Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/SV_sq.svg,$409 
